,ratio,method,gene,color
34,0.6664955070603338,anno_CosMx,calb1,#FFA630
35,1.221153846153846,anno_CosMx,cnr1,#FFA630
36,0.4114578301613371,anno_CosMx,gabbr2,#FFA630
37,0.9169719169719169,anno_CosMx,lpar1,#FFA630
38,0.8461538461538461,anno_CosMx,ror1,#FFA630
39,1.208955223880597,anno_CosMx,oprd1,#FFA630
40,1.0608034744842563,anno_CosMx,c1qb,#FFA630
41,0.8785942492012779,anno_CosMx,c1qa,#FFA630
42,1.2818141787758697,anno_CosMx,grm3,#FFA630
43,1.1077844311377245,anno_CosMx,reln,#FFA630
44,1.44529262086514,anno_CosMx,slit2,#FFA630
45,1.1569767441860466,anno_CosMx,cckar,#FFA630
46,0.8068181818181818,anno_CosMx,pdgfra,#FFA630
47,1.2439024390243902,anno_CosMx,kdr,#FFA630
48,0.33920863309352517,anno_CosMx,adgrl3,#FFA630
49,2.445273631840796,anno_CosMx,spp1,#FFA630
50,1.032,anno_CosMx,selplg,#FFA630
51,1.2897196261682242,anno_CosMx,nos1,#FFA630
52,0.8793349168646081,anno_CosMx,flt1,#FFA630
53,1.12,anno_CosMx,calcr,#FFA630
54,1.8942652329749103,anno_CosMx,gpr37,#FFA630
55,0.621268656716418,anno_CosMx,grm8,#FFA630
56,0.8268608414239482,anno_CosMx,chrm2,#FFA630
57,1.038394415357766,anno_CosMx,npy,#FFA630
58,0.9117647058823529,anno_CosMx,crhr2,#FFA630
59,1.5288461538461537,anno_CosMx,tacr1,#FFA630
60,1.2626262626262625,anno_CosMx,aldh1l1,#FFA630
61,0.20896739130434783,anno_CosMx,grm7,#FFA630
62,1.2165551839464883,anno_CosMx,slc6a1,#FFA630
63,1.2045454545454546,anno_CosMx,ret,#FFA630
64,0.22089182493806772,anno_CosMx,grin2b,#FFA630
65,1.2150837988826815,anno_CosMx,itpr2,#FFA630
66,1.2023809523809523,anno_CosMx,c5ar1,#FFA630
67,1.2670454545454546,anno_CosMx,axl,#FFA630
68,1.3079853273137698,anno_CosMx,slc17a7,#FFA630
69,0.7136963696369637,anno_CosMx,igf1r,#FFA630
70,1.0963391136801541,anno_CosMx,ntrk3,#FFA630
71,1.4007936507936507,anno_CosMx,mfge8,#FFA630
72,0.32438380281690143,anno_CosMx,grm5,#FFA630
73,1.1527777777777777,anno_CosMx,cckbr,#FFA630
74,0.9184652278177459,anno_CosMx,sox6,#FFA630
75,0.782608695652174,anno_CosMx,fgfr2,#FFA630
76,1.15,anno_CosMx,drd4,#FFA630
77,1.125,anno_CosMx,insr,#FFA630
78,1.1689189189189189,anno_CosMx,npy1r,#FFA630
79,1.1012658227848102,anno_CosMx,lpl,#FFA630
80,1.1388888888888888,anno_CosMx,lpar2,#FFA630
81,1.1481481481481481,anno_CosMx,ednra,#FFA630
82,1.546972860125261,anno_CosMx,adgrg1,#FFA630
83,1.2514262428687857,anno_CosMx,calb2,#FFA630
84,0.8183520599250936,anno_CosMx,dscaml1,#FFA630
85,1.125,anno_CosMx,htr3a,#FFA630
86,1.0649350649350648,anno_CosMx,drd2,#FFA630
87,0.25478785946312205,anno_CosMx,rora,#FFA630
88,1.4566160520607376,anno_CosMx,cspg5,#FFA630
89,1.311046511627907,anno_CosMx,cx3cr1,#FFA630
90,1.154320987654321,anno_CosMx,vipr1,#FFA630
91,0.9514480408858603,anno_CosMx,oprm1,#FFA630
92,0.26916420645424005,anno_CosMx,grm1,#FFA630
93,0.8065843621399177,anno_CosMx,man1a,#FFA630
94,0.526829268292683,anno_CosMx,pcdh15,#FFA630
95,1.1626506024096386,anno_CosMx,adora2a,#FFA630
96,1.0070175438596491,anno_CosMx,dcn,#FFA630
97,1.108974358974359,anno_CosMx,lgr5,#FFA630
98,1.1443298969072164,anno_CosMx,avpr1a,#FFA630
99,1.0892857142857142,anno_CosMx,egfr,#FFA630
100,1.0873015873015872,anno_CosMx,glp2r,#FFA630
101,3.746774193548387,anno_CosMx,aldoc,#FFA630
102,2.2635327635327633,anno_CosMx,vtn,#FFA630
103,1.4044117647058822,anno_CosMx,col1a1,#FFA630
104,1.7840909090909092,anno_CosMx,ppp1r1b,#FFA630
105,0.9495614035087718,anno_CosMx,gfap,#FFA630
106,1.2426470588235294,anno_CosMx,crhr1,#FFA630
107,1.3548387096774193,anno_CosMx,pecam1,#FFA630
108,1.505940594059406,anno_CosMx,sox9,#FFA630
109,1.8149171270718232,anno_CosMx,sstr2,#FFA630
110,1.2659574468085106,anno_CosMx,foxj1,#FFA630
111,1.0136914165350184,anno_CosMx,rbfox3,#FFA630
112,1.4905498281786942,anno_CosMx,ntsr2,#FFA630
113,1.496078431372549,anno_CosMx,id2,#FFA630
114,1.1581196581196582,anno_CosMx,sstr1,#FFA630
115,0.9027777777777779,anno_CosMx,rgs6,#FFA630
116,0.7909604519774011,anno_CosMx,fos,#FFA630
117,0.509090909090909,anno_CosMx,dlk1,#FFA630
118,0.8251900108577633,anno_CosMx,vipr2,#FFA630
119,1.3161764705882353,anno_CosMx,itgb8,#FFA630
120,0.6437007874015748,anno_CosMx,chrm3,#FFA630
121,1.135135135135135,anno_CosMx,agtr1a,#FFA630
122,1.1306818181818181,anno_CosMx,drd1,#FFA630
123,1.3473520249221185,anno_CosMx,cxcl14,#FFA630
124,0.8078216123499142,anno_CosMx,ntrk2,#FFA630
125,1.1594202898550725,anno_CosMx,slc6a3,#FFA630
126,0.8867724867724868,anno_CosMx,rasgrf2,#FFA630
127,1.7622739018087856,anno_CosMx,hexb,#FFA630
128,1.0934343434343434,anno_CosMx,cartpt,#FFA630
129,0.8972972972972973,anno_CosMx,htr1a,#FFA630
130,2.33373786407767,anno_CosMx,synpr,#FFA630
131,1.8195488721804511,anno_CosMx,chat,#FFA630
132,1.2780269058295963,anno_CosMx,fzd3,#FFA630
133,1.2056737588652482,anno_CosMx,lpar6,#FFA630
134,1.175531914893617,anno_CosMx,htr2a,#FFA630
135,1.3690851735015772,anno_CosMx,ednrb,#FFA630
136,0.701048951048951,anno_CosMx,sema5a,#FFA630
137,0.7630853994490359,anno_CosMx,deptor,#FFA630
138,1.1032467532467531,anno_CosMx,pvalb,#FFA630
139,0.9162907268170427,anno_CosMx,cldn5,#FFA630
140,0.7758487654320988,anno_CosMx,sst,#FFA630
141,0.4285190615835777,anno_CosMx,epha6,#FFA630
142,0.6104651162790697,anno_CosMx,grik1,#FFA630
143,1.3263358778625953,anno_CosMx,olig2,#FFA630
144,1.1981792717086834,anno_CosMx,olig1,#FFA630
145,0.41998365299564455,anno_CosMx,pcp4,#FFA630
146,1.1764705882352942,anno_CosMx,glp1r,#FFA630
147,0.9023809523809524,anno_CosMx,mog,#FFA630
148,1.2313432835820894,anno_CosMx,trem2,#FFA630
149,1.6324503311258278,anno_CosMx,daam2,#FFA630
150,0.5555819791253798,anno_CosMx,calm2,#FFA630
151,1.7929078014184396,anno_CosMx,aqp4,#FFA630
152,0.007932692307692307,anno_CosMx,ttr,#FFA630
153,0.8396017699115044,anno_CosMx,gpr17,#FFA630
154,1.276,anno_CosMx,cd14,#FFA630
155,1.076923076923077,anno_CosMx,pdgfrb,#FFA630
156,1.118380062305296,anno_CosMx,csf1r,#FFA630
157,1.120879120879121,anno_CosMx,adrb2,#FFA630
158,1.2074829931972788,anno_CosMx,mc5r,#FFA630
159,1.1666666666666667,anno_CosMx,galr1,#FFA630
160,0.6763726362371405,anno_CosMx,mbp,#FFA630
161,1.5487701441899915,anno_CosMx,cbln2,#FFA630
162,1.3883495145631068,anno_CosMx,chrm1,#FFA630
163,1.1625,anno_CosMx,tle4,#FFA630
164,0.8057142857142857,anno_CosMx,pcsk5,#FFA630
165,1.183673469387755,anno_CosMx,pip5k1b,#FFA630
166,0.6423001949317739,anno_CosMx,acta2,#FFA630
167,1.1217948717948718,anno_CosMx,rbp4,#FFA630
168,0.8837209302325582,anno_CosMx,agtr2,#FFA630
169,0.22667249417249416,anno_CosMx,plp1,#FFA630
170,0.4422535211267606,anno_CosMx,il1rapl2,#FFA630
171,0.7229477611940298,anno_CosMx,htr2c,#FFA630
