"","x","y","ID","SA"
"1",1480.88,1640.94,"2_HY","HY"
"2",1480.88,1640.94,"2_HY","HY"
"3",1479.588,1644.294,"2_HY","HY"
"4",1478.204,1647.136,"2_HY","HY"
"5",1476.736,1649.495,"2_HY","HY"
"6",1475.19,1651.4,"2_HY","HY"
"7",1473.574,1652.88,"2_HY","HY"
"8",1471.893,1653.963,"2_HY","HY"
"9",1470.156,1654.679,"2_HY","HY"
"10",1468.368,1655.055,"2_HY","HY"
"11",1466.538,1655.121,"2_HY","HY"
"12",1464.671,1654.906,"2_HY","HY"
"13",1462.775,1654.437,"2_HY","HY"
"14",1460.856,1653.746,"2_HY","HY"
"15",1458.922,1652.858,"2_HY","HY"
"16",1456.98,1651.805,"2_HY","HY"
"17",1455.035,1650.614,"2_HY","HY"
"18",1453.096,1649.314,"2_HY","HY"
"19",1451.169,1647.935,"2_HY","HY"
"20",1449.261,1646.504,"2_HY","HY"
"21",1447.379,1645.051,"2_HY","HY"
"22",1445.529,1643.604,"2_HY","HY"
"23",1443.72,1642.192,"2_HY","HY"
"24",1441.957,1640.844,"2_HY","HY"
"25",1440.247,1639.589,"2_HY","HY"
"26",1438.599,1638.455,"2_HY","HY"
"27",1437.017,1637.472,"2_HY","HY"
"28",1435.51,1636.668,"2_HY","HY"
"29",1434.083,1636.071,"2_HY","HY"
"30",1432.745,1635.711,"2_HY","HY"
"31",1431.502,1635.617,"2_HY","HY"
"32",1431.502,1635.617,"2_HY","HY"
"33",1429.67,1635.728,"2_HY","HY"
"34",1427.931,1635.904,"2_HY","HY"
"35",1426.271,1636.14,"2_HY","HY"
"36",1424.675,1636.428,"2_HY","HY"
"37",1423.126,1636.763,"2_HY","HY"
"38",1421.61,1637.138,"2_HY","HY"
"39",1420.113,1637.546,"2_HY","HY"
"40",1418.617,1637.982,"2_HY","HY"
"41",1417.11,1638.438,"2_HY","HY"
"42",1415.575,1638.909,"2_HY","HY"
"43",1413.997,1639.387,"2_HY","HY"
"44",1412.361,1639.867,"2_HY","HY"
"45",1410.652,1640.341,"2_HY","HY"
"46",1408.854,1640.805,"2_HY","HY"
"47",1406.954,1641.25,"2_HY","HY"
"48",1404.935,1641.671,"2_HY","HY"
"49",1402.782,1642.061,"2_HY","HY"
"50",1400.48,1642.414,"2_HY","HY"
"51",1398.014,1642.724,"2_HY","HY"
"52",1395.369,1642.983,"2_HY","HY"
