"","x","y","ID","SA"
"1",6169.091,-5.385,"2_?","?"
"2",6169.091,-5.385,"2_?","?"
"3",6169.327,-5.846,"2_?","?"
"4",6169.976,-7.212,"2_?","?"
"5",6170.95,-9.46,"2_?","?"
"6",6172.159,-12.564,"2_?","?"
"7",6173.514,-16.5,"2_?","?"
"8",6174.927,-21.244,"2_?","?"
"9",6176.308,-26.771,"2_?","?"
"10",6177.569,-33.056,"2_?","?"
"11",6178.62,-40.076,"2_?","?"
"12",6179.373,-47.806,"2_?","?"
"13",6179.739,-56.22,"2_?","?"
"14",6179.629,-65.296,"2_?","?"
"15",6178.953,-75.007,"2_?","?"
"16",6177.624,-85.331,"2_?","?"
"17",6175.551,-96.241,"2_?","?"
"18",6172.646,-107.714,"2_?","?"
"19",6168.821,-119.726,"2_?","?"
"20",6163.985,-132.252,"2_?","?"
"21",6158.051,-145.266,"2_?","?"
"22",6150.93,-158.746,"2_?","?"
"23",6142.531,-172.666,"2_?","?"
"24",6132.767,-187.002,"2_?","?"
"25",6121.548,-201.729,"2_?","?"
"26",6108.786,-216.823,"2_?","?"
"27",6094.392,-232.259,"2_?","?"
"28",6078.276,-248.014,"2_?","?"
"29",6060.35,-264.062,"2_?","?"
"30",6040.525,-280.379,"2_?","?"
"31",6018.712,-296.94,"2_?","?"
"32",6018.712,-296.94,"2_?","?"
"33",5996.71,-313.118,"2_?","?"
"34",5976.339,-328.35,"2_?","?"
"35",5957.533,-342.699,"2_?","?"
"36",5940.229,-356.23,"2_?","?"
"37",5924.363,-369.008,"2_?","?"
"38",5909.872,-381.095,"2_?","?"
"39",5896.691,-392.558,"2_?","?"
"40",5884.756,-403.46,"2_?","?"
"41",5874.004,-413.865,"2_?","?"
"42",5864.372,-423.838,"2_?","?"
"43",5855.794,-433.443,"2_?","?"
"44",5848.208,-442.744,"2_?","?"
"45",5841.55,-451.806,"2_?","?"
"46",5835.755,-460.693,"2_?","?"
"47",5830.76,-469.469,"2_?","?"
"48",5826.502,-478.198,"2_?","?"
"49",5822.915,-486.945,"2_?","?"
"50",5819.937,-495.775,"2_?","?"
"51",5817.504,-504.75,"2_?","?"
"52",5815.552,-513.937,"2_?","?"
"53",5814.017,-523.398,"2_?","?"
"54",5812.835,-533.199,"2_?","?"
"55",5811.943,-543.403,"2_?","?"
"56",5811.276,-554.075,"2_?","?"
"57",5810.771,-565.279,"2_?","?"
"58",5810.364,-577.08,"2_?","?"
"59",5809.991,-589.541,"2_?","?"
