"","x","y","ID","SA"
"5447",9278.87401939562,26050.6267005945,"",""
"3809",12263.0070590861,33276.3458076312,"7_L6a","L6a"
"5343",7913.26009032572,28013.1166511311,"",""
"2144",16697.275395051,28950.0418877673,"7_L6a","L6a"
"2709",16716.8155338927,17793.7479017871,"",""
"1366",17705.7055937152,7625.8873925224,"",""
"2718",16198.5224575982,16557.5493673146,"",""
"1114",20028.0024714179,11765.8151674171,"",""
"2742",15021.3710838457,17324.9943985685,"",""
"3125",16277.5390357254,668.68661459846,"",""
"3065",12878.1765192845,7899.53469077795,"",""
"3868",10513.8864492828,32685.2946635971,"7_L6a","L6a"
"2626",14909.732984129,22446.1273505909,"8_L6b","L6b"
"2743",14982.4571758229,17366.3823642498,"",""
"3165",15539.1722219509,948.671495066614,"",""
"3149",15787.9325926875,6144.98932601327,"",""
"3273",13207.3311084666,6338.8258222052,"",""
"415",19911.338513214,31329.5908056264,"6_L5","L5"
"1203",17593.680823219,10803.2889719056,"",""
"3843",11064.5754562645,31431.2212813384,"7_L6a","L6a"
"4286",13256.5267132426,21995.6129926965,"",""
"4468",12878.1765192845,7899.53469077795,"",""
"2149",16605.830007942,28984.539724772,"7_L6a","L6a"
"1266",20075.0141875266,8096.09139850891,"",""
"5350",7768.46551969282,28078.6952169058,"",""
"117",21351.7190065821,32428.1416235584,"5_L4","L4"
"5359",7611.70201236596,30220.2425268808,"8_L6b","L6b"
"2798",17244.9653376486,11728.0361004533,"",""
"1526",17060.5993550464,723.242455327549,"",""
"3226",14501.5561685279,210.3143565801,"",""
"3224",14508.2697497469,3787.64256520153,"",""
"1166",18616.3407437289,12509.9877735735,"",""
"2333",16826.9360015877,25419.4356748198,"8_L6b","L6b"
"4482",13221.623032321,2023.51457802743,"",""
"1499",17687.0399975051,475.572495684624,"",""
"1374",17494.2975157024,7742.24687737338,"",""
"6491",3359.48568449984,29640.7030691894,"",""
"4417",13288.3598907041,10795.2825105487,"",""
"3087",17060.5993550464,723.242455327549,"",""
"1092",16717.091778842,17793.7121382176,"",""
"832",16826.9360015877,25419.4356748198,"8_L6b","L6b"
"1149",19034.5386651012,13179.3634556175,"",""
"994",19573.1132865635,17001.4105887407,"8_L6b","L6b"
"5434",5013.21901511473,29410.3595782327,"",""
"3230",14365.1671089335,4921.68573006418,"",""
"2288",13057.1600707475,30630.363519263,"7_L6a","L6a"
"4495",12961.4287605674,5767.48822502541,"",""
"2630",14740.1795201401,23056.3725473854,"8_L6b","L6b"
"5396",6438.71458565045,29248.3591136133,"",""
"3064",12845.5597420414,9721.10281604002,"",""
"3969",12806.9646446219,29759.9247575986,"7_L6a","L6a"
"6465",4455.00187168895,30716.6198899186,"",""
"1100",20549.8822977692,12193.3166845987,"",""
"2582",16314.8159765136,19475.9311315728,"",""
"2213",14968.1283248865,28404.6515675869,"7_L6a","L6a"
"3020",13691.7066093103,10260.2728973421,"",""
"3100",16702.6039796908,949.917002261602,"",""
"2726",16020.9663793806,18423.7991950729,"",""
"1122",19747.3678693128,14180.3675786666,"",""
"2662",13570.0307375428,19399.4919463277,"",""
"2811",16924.8138961955,12255.3545011197,"",""
"4197",12358.7505000443,24310.1991450734,"",""
"7629",1098.7697530925,32446.2638710704,"",""
"4486",13154.975190666,4555.04301554686,"",""
"6175",1876.6779266839,36184.9306470911,"7_L6a","L6a"
"3274",13203.3797022638,2951.86800247339,"",""
"4208",11861.1372453833,24395.6049172693,"",""
"1369",17674.3682574582,6751.14135968278,"",""
"1419",19432.6635827002,3993.73821310225,"",""
