"","x","y","ID","SA"
"8878",1759.77364906494,-12396.0772118848,"8_L6a","L6a"
"8879",1546.05937173096,-12382.9097092773,"7_L5","L5"
"8880",1336.79218546387,-12412.1295935645,"7_L5","L5"
"8881",1618.16411509033,-12447.9050811914,"7_L5","L5"
"8882",992.779331849976,-12433.3680939746,"7_L5","L5"
"8883",1507.85640944458,-12450.6302636523,"7_L5","L5"
"8884",1095.30060699097,-12448.1486472461,"7_L5","L5"
"8885",1368.00167123779,-12458.8690003418,"7_L5","L5"
"8886",220.811118627014,-14690.5234451758,"5_L2/3","L2/3"
"8887",165.152092429657,-14750.8968065332,"5_L2/3","L2/3"
"8888",243.685288600769,-14774.4170153613,"5_L2/3","L2/3"
"8889",165.517333802643,-14868.5610399805,"5_L2/3","L2/3"
"8890",354.013064031982,-14845.3659688574,"5_L2/3","L2/3"
"8891",248.223106586914,-14868.2382000684,"5_L2/3","L2/3"
"8892",280.569910122833,-14932.2282875586,"5_L2/3","L2/3"
"8893",193.161524512939,-14982.3397055176,"5_L2/3","L2/3"
"8894",383.838201348267,-14975.2590564844,"5_L2/3","L2/3"
"8895",797.385860498047,-14988.4288568848,"5_L2/3","L2/3"
"8896",245.655933295593,-15052.9302033105,"5_L2/3","L2/3"
"8897",318.841034283447,-15047.7119154785,"5_L2/3","L2/3"
"8898",551.525567240295,-15010.250996709,"5_L2/3","L2/3"
"8899",732.33950630249,-15049.2410966992,"5_L2/3","L2/3"
"8900",461.173978110046,-15043.4747852441,"5_L2/3","L2/3"
"8901",781.455549069824,-15082.2098302148,"5_L2/3","L2/3"
"8902",618.990599856567,-15071.7824457227,"5_L2/3","L2/3"
"8903",850.080644008179,-15085.3543598926,"5_L2/3","L2/3"
"8904",685.627673040771,-15070.6404426172,"5_L2/3","L2/3"
"8905",567.776277175598,-15100.0475970312,"5_L2/3","L2/3"
"8906",648.313166766968,-15120.0131201367,"5_L2/3","L2/3"
"8907",400.20717581543,-15128.4850828125,"5_L2/3","L2/3"
"8908",522.619439402466,-15156.0999587109,"5_L2/3","L2/3"
"8909",707.464102265015,-15167.6716441016,"5_L2/3","L2/3"
"8910",897.049686470337,-15146.8076839453,"5_L2/3","L2/3"
"8911",331.777572794495,-15165.7185200781,"5_L2/3","L2/3"
"8912",407.218711544495,-12904.6603675195,"7_L5","L5"
"8913",468.978288316345,-12891.9374878516,"7_L5","L5"
"8914",172.480597927856,-12936.4537799316,"7_L5","L5"
"8915",285.816830609436,-12938.9985856445,"7_L5","L5"
"8916",522.576750717468,-12946.3733521777,"7_L5","L5"
"8917",433.882408862915,-13005.0980470801,"7_L5","L5"
"8918",363.769672492371,-13001.4652363965,"7_L5","L5"
"8919",249.905091040039,-13038.1184809375,"7_L5","L5"
"8920",342.867655140076,-13061.0044989062,"7_L5","L5"
"8921",407.74792198761,-13078.9594531641,"7_L5","L5"
"8922",200.708517809753,-13100.4254350781,"7_L5","L5"
"8923",470.336966118164,-13139.4143861719,"7_L5","L5"
"8924",398.265827980957,-13164.2305502344,"7_L5","L5"
"8925",309.684077981873,-13130.1175158203,"7_L5","L5"
"8926",202.247949341278,-13183.7617904687,"6_L4","L4"
"8927",310.474123829956,-13201.5283257031,"7_L5","L5"
"8928",270.257899969788,-13250.72866875,"6_L4","L4"
"8929",387.974695431213,-13284.217852373,"6_L4","L4"
"8930",234.698422833405,-13297.2842520898,"6_L4","L4"
"8931",304.666847034607,-13293.6261656836,"6_L4","L4"
"8932",359.444651676941,-13386.4053012793,"6_L4","L4"
"8933",190.095622438354,-13399.5934840234,"6_L4","L4"
"8934",497.343106394958,-13410.4735337305,"6_L4","L4"
"8935",361.025533239441,-13434.4716834961,"6_L4","L4"
"8936",277.695155700836,-13424.0224699707,"6_L4","L4"
"8937",193.80697096756,-13462.0245189844,"6_L4","L4"
"8938",250.925257263641,-13476.3949162109,"6_L4","L4"
"8939",339.44563105835,-13460.8813669824,"6_L4","L4"
"8940",333.017232101135,-13507.9298269141,"6_L4","L4"
"8941",427.25941556366,-13509.4187967578,"6_L4","L4"
"8942",200.694910567017,-13524.9128147461,"6_L4","L4"
"8943",301.192332744751,-13555.0724963574,"6_L4","L4"
"8944",176.008643613281,-13573.5295183789,"6_L4","L4"
"8945",275.108505023804,-13605.3861200977,"6_L4","L4"
"8946",234.567807664337,-13590.4975705566,"6_L4","L4"
"8947",379.144312955322,-13578.3686703711,"6_L4","L4"
"8948",129.548571269455,-13600.0851117187,"6_L4","L4"
"8949",426.251438413696,-13597.5920063477,"6_L4","L4"
"8950",481.92347945404,-13611.9244899902,"6_L4","L4"
"8951",339.221739855957,-13634.2096350977,"6_L4","L4"
"8952",161.712924658203,-13654.077502002,"6_L4","L4"
"8953",364.68333242157,-13683.5145277246,"6_L4","L4"
"8954",370.35956321167,-13742.0772282227,"6_L4","L4"
"8955",228.890068947601,-13721.8440122363,"6_L4","L4"
"8956",522.79909809021,-13731.0328863184,"6_L4","L4"
"8957",152.392160850067,-13789.8391528711,"6_L4","L4"
"8958",173.430753271942,-13816.2936433203,"6_L4","L4"
"8959",449.216478918762,-13816.7520530176,"6_L4","L4"
"8960",288.764701521759,-13814.772504375,"6_L4","L4"
"8961",383.629533024292,-13848.2099876562,"6_L4","L4"
"8962",221.496955973663,-13842.2885751758,"6_L4","L4"
"8963",562.289147566223,-12274.7548920312,"7_L5","L5"
"8964",540.588647157288,-12159.3758136914,"7_L5","L5"
"8965",562.793261801758,-12089.5229074414,"7_L5","L5"
"8966",576.699181721497,-12810.9919860449,"7_L5","L5"
"8967",580.836178446655,-12348.193504209,"7_L5","L5"
"8968",616.488877761841,-12152.0630875684,"7_L5","L5"
"8969",575.289952474365,-12580.3119543262,"7_L5","L5"
"8970",579.331554888306,-12507.5465954883,"7_L5","L5"
"8971",578.635862164001,-12731.8732296484,"7_L5","L5"
"8972",613.613333473511,-12216.5644339941,"7_L5","L5"
"8973",592.764560292664,-12418.3014654785,"7_L5","L5"
"8974",628.141847578735,-12603.3519244238,"7_L5","L5"
"8975",647.663968447266,-12752.9083753809,"7_L5","L5"
"8976",647.716961297607,-12531.0415285937,"7_L5","L5"
"8977",638.004549448852,-12459.1573733594,"7_L5","L5"
"8978",674.317792436523,-12364.3354998145,"7_L5","L5"
"8979",690.509621427002,-12497.0847441016,"7_L5","L5"
