"","x","y","ID","SA"
"1",5522.108,55.17,"2_?","?"
"2",5522.108,55.17,"2_?","?"
"3",5521.948,54.471,"2_?","?"
"4",5521.491,52.432,"2_?","?"
"5",5520.771,49.145,"2_?","?"
"6",5519.821,44.698,"2_?","?"
"7",5518.675,39.182,"2_?","?"
"8",5517.367,32.687,"2_?","?"
"9",5515.931,25.302,"2_?","?"
"10",5514.4,17.119,"2_?","?"
"11",5512.808,8.226,"2_?","?"
"12",5511.189,-1.286,"2_?","?"
"13",5509.577,-11.328,"2_?","?"
"14",5508.005,-21.809,"2_?","?"
"15",5506.507,-32.639,"2_?","?"
"16",5505.116,-43.729,"2_?","?"
"17",5503.868,-54.988,"2_?","?"
"18",5502.794,-66.327,"2_?","?"
"19",5501.93,-77.655,"2_?","?"
"20",5501.308,-88.883,"2_?","?"
"21",5500.963,-99.92,"2_?","?"
"22",5500.928,-110.677,"2_?","?"
"23",5501.237,-121.064,"2_?","?"
"24",5501.924,-130.991,"2_?","?"
"25",5503.023,-140.367,"2_?","?"
"26",5504.566,-149.103,"2_?","?"
"27",5506.589,-157.109,"2_?","?"
"28",5509.124,-164.295,"2_?","?"
"29",5512.206,-170.57,"2_?","?"
"30",5515.868,-175.846,"2_?","?"
"31",5520.144,-180.031,"2_?","?"
"32",5520.144,-180.031,"2_?","?"
"33",5524.908,-184.047,"2_?","?"
"34",5529.977,-188.866,"2_?","?"
"35",5535.301,-194.484,"2_?","?"
"36",5540.83,-200.898,"2_?","?"
"37",5546.513,-208.104,"2_?","?"
"38",5552.301,-216.098,"2_?","?"
"39",5558.142,-224.876,"2_?","?"
"40",5563.987,-234.434,"2_?","?"
"41",5569.786,-244.768,"2_?","?"
"42",5575.487,-255.875,"2_?","?"
"43",5581.04,-267.751,"2_?","?"
"44",5586.396,-280.392,"2_?","?"
"45",5591.504,-293.793,"2_?","?"
"46",5596.313,-307.952,"2_?","?"
"47",5600.774,-322.864,"2_?","?"
"48",5604.835,-338.526,"2_?","?"
"49",5608.447,-354.933,"2_?","?"
"50",5611.56,-372.082,"2_?","?"
"51",5614.122,-389.969,"2_?","?"
"52",5616.084,-408.59,"2_?","?"
"53",5617.395,-427.942,"2_?","?"
"54",5618.006,-448.019,"2_?","?"
"55",5617.865,-468.82,"2_?","?"
"56",5616.922,-490.339,"2_?","?"
"57",5615.128,-512.573,"2_?","?"
"58",5612.431,-535.517,"2_?","?"
"59",5608.782,-559.169,"2_?","?"
"60",5604.129,-583.525,"2_?","?"
"61",5598.424,-608.58,"2_?","?"
"62",5598.424,-608.58,"2_?","?"
"63",5592.258,-633.415,"2_?","?"
"64",5586.259,-657.141,"2_?","?"
"65",5580.42,-679.792,"2_?","?"
"66",5574.736,-701.406,"2_?","?"
"67",5569.199,-722.02,"2_?","?"
"68",5563.805,-741.67,"2_?","?"
"69",5558.545,-760.393,"2_?","?"
"70",5553.415,-778.225,"2_?","?"
"71",5548.408,-795.204,"2_?","?"
"72",5543.517,-811.365,"2_?","?"
"73",5538.737,-826.746,"2_?","?"
"74",5534.061,-841.382,"2_?","?"
"75",5529.482,-855.312,"2_?","?"
"76",5524.995,-868.571,"2_?","?"
