"","SA","x","y"
"794","L4",7587.256,-5777.983
"795","L4",7630.261,-5750.793
"796","L4",7672.63,-5722.96
"797","L4",7714.268,-5694.634
"798","L4",7755.08,-5665.964
"799","L4",7794.968,-5637.1
"800","L4",7833.839,-5608.191
"801","L4",7871.596,-5579.387
"802","L4",7908.144,-5550.839
"803","L4",7943.386,-5522.694
"804","L4",7977.229,-5495.104
"805","L4",8009.575,-5468.217
"806","L4",8040.33,-5442.183
"807","L4",8069.398,-5417.152
"808","L4",8096.683,-5393.274
"809","L4",8122.089,-5370.697
"810","L4",8145.522,-5349.573
"811","L4",8166.885,-5330.049
"812","L4",8186.083,-5312.277
"813","L4",8203.02,-5296.405
"814","L4",8217.601,-5282.584
"815","L4",8229.73,-5270.962
"816","L4",8239.312,-5261.689
"817","L4",8246.25,-5254.916
"818","L4",8246.25,-5254.916
"819","L4",8245.929,-5252.457
"820","L4",8246.113,-5253.471
"821","L4",8246.767,-5257.71
"822","L4",8247.854,-5264.93
"823","L4",8249.338,-5274.883
"824","L4",8251.184,-5287.323
"825","L4",8253.356,-5302.004
"826","L4",8255.818,-5318.68
"827","L4",8258.534,-5337.104
"828","L4",8261.467,-5357.03
"829","L4",8264.582,-5378.212
"830","L4",8267.844,-5400.404
"831","L4",8271.215,-5423.359
"832","L4",8274.661,-5446.831
"833","L4",8278.144,-5470.573
"834","L4",8281.63,-5494.34
"835","L4",8285.083,-5517.885
"836","L4",8288.465,-5540.961
"837","L4",8291.742,-5563.323
"838","L4",8294.878,-5584.724
"839","L4",8297.836,-5604.918
"840","L4",8300.58,-5623.659
"841","L4",8303.076,-5640.7
"842","L4",8305.286,-5655.795
"843","L4",8307.175,-5668.698
"844","L4",8308.706,-5679.162
"845","L4",8309.845,-5686.942
"846","L4",8310.554,-5691.79
"847","L4",8310.799,-5693.461
"848","L4",8310.799,-5693.461
"849","L4",8310.924,-5692.432
"850","L4",8309.848,-5692.904
"851","L4",8307.532,-5694.813
"852","L4",8303.936,-5698.093
"853","L4",8299.023,-5702.68
"854","L4",8292.753,-5708.51
"855","L4",8285.086,-5715.519
"856","L4",8275.986,-5723.641
"857","L4",8265.412,-5732.813
"858","L4",8253.326,-5742.97
"859","L4",8239.69,-5754.047
"860","L4",8224.463,-5765.98
"861","L4",8207.608,-5778.705
"862","L4",8189.086,-5792.157
"863","L4",8168.857,-5806.271
"864","L4",8146.883,-5820.984
"865","L4",8123.126,-5836.23
"866","L4",8097.546,-5851.945
"867","L4",8070.105,-5868.065
"868","L4",8040.763,-5884.525
"869","L4",8009.482,-5901.261
"870","L4",7976.223,-5918.209
"871","L4",7940.948,-5935.303
"872","L4",7903.617,-5952.479
"873","L4",7864.191,-5969.674
"874","L4",7822.633,-5986.822
"875","L4",7778.902,-6003.858
"876","L4",7732.961,-6020.72
"877","L4",7684.77,-6037.341
"878","L4",7684.77,-6037.341
"879","L4",7664.629,-6043.731
"880","L4",7642.665,-6050.081
"881","L4",7619.04,-6056.388
"882","L4",7593.912,-6062.643
"883","L4",7567.444,-6068.841
"884","L4",7539.794,-6074.975
"885","L4",7511.123,-6081.04
"886","L4",7481.591,-6087.028
"887","L4",7451.359,-6092.934
"888","L4",7420.587,-6098.751
"889","L4",7389.435,-6104.473
"890","L4",7358.064,-6110.095
"891","L4",7326.633,-6115.608
"892","L4",7295.304,-6121.008
"893","L4",7264.236,-6126.287
"894","L4",7233.589,-6131.441
"895","L4",7203.524,-6136.461
"896","L4",7174.202,-6141.343
"897","L4",7145.782,-6146.079
"898","L4",7118.424,-6150.664
"899","L4",7092.29,-6155.092
"900","L4",7067.539,-6159.355
"901","L4",7044.331,-6163.448
"902","L4",7022.827,-6167.364
"903","L4",7003.188,-6171.097
"904","L4",6985.572,-6174.642
"905","L4",6970.142,-6177.991
"906","L4",6957.056,-6181.138
"907","L4",6946.476,-6184.077
"908","L4",6946.476,-6184.077
"909","L4",6902.931,-6197.446
"910","L4",6860.69,-6210.549
"911","L4",6819.706,-6223.395
"912","L4",6779.929,-6235.994
"913","L4",6741.31,-6248.355
"914","L4",6703.801,-6260.488
"915","L4",6667.352,-6272.402
"916","L4",6631.915,-6284.108
"917","L4",6597.441,-6295.614
"918","L4",6563.88,-6306.931
"919","L4",6531.185,-6318.067
"920","L4",6499.307,-6329.033
"921","L4",6468.196,-6339.839
"922","L4",6437.803,-6350.493
"923","L4",6408.08,-6361.006
"924","L4",6378.979,-6371.387
"925","L4",6350.449,-6381.646
"926","L4",6322.443,-6391.792
"927","L4",6294.911,-6401.835
"928","L4",6267.804,-6411.785
"929","L4",6241.074,-6421.651
"930","L4",6214.672,-6431.443
"931","L4",6188.549,-6441.17
"932","L4",6162.657,-6450.843
"933","L4",6136.945,-6460.47
"934","L4",6111.366,-6470.062
"935","L4",6085.871,-6479.627
"936","L4",6060.41,-6489.177
"937","L4",6034.935,-6498.719
"938","L4",6034.935,-6498.719
"939","L4",6019.542,-6503.779
"940","L4",6003.576,-6507.694
"941","L4",5987.074,-6510.509
"942","L4",5970.076,-6512.273
"943","L4",5952.62,-6513.031
"944","L4",5934.745,-6512.83
"945","L4",5916.491,-6511.718
"946","L4",5897.896,-6509.74
"947","L4",5878.999,-6506.944
"948","L4",5859.84,-6503.376
"949","L4",5840.456,-6499.083
"950","L4",5820.886,-6494.111
"951","L4",5801.171,-6488.508
"952","L4",5781.348,-6482.32
"953","L4",5761.456,-6475.594
"954","L4",5741.535,-6468.377
"955","L4",5721.624,-6460.714
"956","L4",5701.76,-6452.654
"957","L4",5681.984,-6444.242
"958","L4",5662.333,-6435.526
"959","L4",5642.848,-6426.552
"960","L4",5623.566,-6417.367
"961","L4",5604.527,-6408.017
"962","L4",5585.769,-6398.55
"963","L4",5567.332,-6389.011
"964","L4",5549.254,-6379.449
"965","L4",5531.575,-6369.909
"966","L4",5514.333,-6360.438
"967","L4",5497.567,-6351.083
"968","L4",5497.567,-6351.083
"969","L4",5497.817,-6352.955
"970","L4",5497.848,-6353.314
"971","L4",5497.676,-6352.265
"972","L4",5497.315,-6349.914
"973","L4",5496.78,-6346.365
"974","L4",5496.088,-6341.725
"975","L4",5495.252,-6336.097
"976","L4",5494.29,-6329.588
"977","L4",5493.215,-6322.303
"978","L4",5492.044,-6314.347
"979","L4",5490.791,-6305.825
"980","L4",5489.472,-6296.843
"981","L4",5488.103,-6287.506
"982","L4",5486.697,-6277.919
"983","L4",5485.272,-6268.188
"984","L4",5483.841,-6258.417
"985","L4",5482.421,-6248.713
"986","L4",5481.027,-6239.179
"987","L4",5479.673,-6229.923
"988","L4",5478.376,-6221.048
"989","L4",5477.15,-6212.661
"990","L4",5476.012,-6204.866
"991","L4",5474.975,-6197.768
"992","L4",5474.056,-6191.474
"993","L4",5473.27,-6186.088
"994","L4",5472.631,-6181.716
"995","L4",5472.157,-6178.462
"996","L4",5471.861,-6176.433
"997","L4",5471.758,-6175.733
"998","L4",5471.758,-6175.733
"999","L5",5471.758,-6175.733
"1000","L5",5471.758,-6175.733
"1001","L5",5472.743,-6177.045
"1002","L5",5475.66,-6180.821
"1003","L5",5480.451,-6186.825
"1004","L5",5487.059,-6194.821
"1005","L5",5495.427,-6204.57
"1006","L5",5505.497,-6215.837
"1007","L5",5517.211,-6228.383
"1008","L5",5530.514,-6241.972
"1009","L5",5545.346,-6256.368
"1010","L5",5561.651,-6271.332
"1011","L5",5579.372,-6286.629
"1012","L5",5598.45,-6302.02
"1013","L5",5618.829,-6317.27
"1014","L5",5640.452,-6332.14
"1015","L5",5663.26,-6346.395
"1016","L5",5687.197,-6359.797
"1017","L5",5712.206,-6372.109
"1018","L5",5738.227,-6383.094
"1019","L5",5765.206,-6392.515
"1020","L5",5793.083,-6400.136
"1021","L5",5821.803,-6405.718
"1022","L5",5851.306,-6409.026
"1023","L5",5881.537,-6409.822
"1024","L5",5912.437,-6407.869
"1025","L5",5943.949,-6402.93
"1026","L5",5976.016,-6394.768
"1027","L5",6008.581,-6383.147
"1028","L5",6041.586,-6367.829
"1029","L5",6074.974,-6348.577
"1030","L5",6074.974,-6348.577
"1031","L5",6113.555,-6324.981
"1032","L5",6151.934,-6303.222
"1033","L5",6190.165,-6283.168
"1034","L5",6228.299,-6264.686
"1035","L5",6266.387,-6247.646
"1036","L5",6304.482,-6231.914
"1037","L5",6342.635,-6217.359
"1038","L5",6380.897,-6203.848
"1039","L5",6419.322,-6191.251
"1040","L5",6457.96,-6179.434
"1041","L5",6496.863,-6168.266
"1042","L5",6536.084,-6157.614
"1043","L5",6575.674,-6147.347
"1044","L5",6615.684,-6137.332
"1045","L5",6656.167,-6127.439
"1046","L5",6697.174,-6117.533
"1047","L5",6738.758,-6107.484
"1048","L5",6780.97,-6097.16
"1049","L5",6823.861,-6086.428
"1050","L5",6867.484,-6075.157
"1051","L5",6911.89,-6063.214
"1052","L5",6957.132,-6050.468
"1053","L5",7003.26,-6036.786
"1054","L5",7050.328,-6022.036
"1055","L5",7098.386,-6006.087
"1056","L5",7147.486,-5988.806
"1057","L5",7197.681,-5970.061
"1058","L5",7249.021,-5949.72
"1059","L5",7301.56,-5927.652
"1060","L5",7301.56,-5927.652
"1061","L5",7346.439,-5907.424
"1062","L5",7391.384,-5885.583
"1063","L5",7436.29,-5862.283
"1064","L5",7481.052,-5837.68
"1065","L5",7525.564,-5811.929
"1066","L5",7569.723,-5785.184
"1067","L5",7613.422,-5757.601
"1068","L5",7656.556,-5729.334
"1069","L5",7699.021,-5700.539
"1070","L5",7740.711,-5671.371
"1071","L5",7781.521,-5641.984
"1072","L5",7821.347,-5612.534
"1073","L5",7860.083,-5583.176
"1074","L5",7897.623,-5554.064
"1075","L5",7933.864,-5525.354
"1076","L5",7968.7,-5497.201
"1077","L5",8002.025,-5469.759
"1078","L5",8033.735,-5443.184
"1079","L5",8063.724,-5417.631
"1080","L5",8091.888,-5393.254
"1081","L5",8118.122,-5370.209
"1082","L5",8142.319,-5348.65
"1083","L5",8164.376,-5328.734
"1084","L5",8184.188,-5310.614
"1085","L5",8201.648,-5294.446
"1086","L5",8216.652,-5280.384
"1087","L5",8229.095,-5268.584
"1088","L5",8238.872,-5259.201
"1089","L5",8245.878,-5252.389
"1090","L5",8245.878,-5252.389
"1091","L5",8245.165,-5247.272
"1092","L5",8244.212,-5240.558
"1093","L5",8243.038,-5232.379
"1094","L5",8241.661,-5222.862
"1095","L5",8240.102,-5212.137
"1096","L5",8238.38,-5200.333
"1097","L5",8236.514,-5187.579
"1098","L5",8234.523,-5174.005
"1099","L5",8232.427,-5159.739
"1100","L5",8230.245,-5144.91
"1101","L5",8227.996,-5129.648
"1102","L5",8225.7,-5114.081
"1103","L5",8223.376,-5098.339
"1104","L5",8221.043,-5082.551
"1105","L5",8218.72,-5066.846
"1106","L5",8216.427,-5051.353
"1107","L5",8214.184,-5036.201
"1108","L5",8212.009,-5021.52
"1109","L5",8209.922,-5007.437
"1110","L5",8207.942,-4994.083
"1111","L5",8206.088,-4981.587
"1112","L5",8204.38,-4970.077
"1113","L5",8202.838,-4959.684
"1114","L5",8201.479,-4950.535
"1115","L5",8200.324,-4942.759
"1116","L5",8199.393,-4936.487
"1117","L5",8198.703,-4931.848
"1118","L5",8198.275,-4928.969
"1119","L5",8198.128,-4927.981
"1120","L5",8198.128,-4927.981
"1121","L5",8197.711,-4926.997
"1122","L5",8194.228,-4929.732
"1123","L5",8187.798,-4935.963
"1124","L5",8178.542,-4945.466
"1125","L5",8166.58,-4958.015
"1126","L5",8152.032,-4973.387
"1127","L5",8135.019,-4991.357
"1128","L5",8115.66,-5011.702
"1129","L5",8094.076,-5034.197
"1130","L5",8070.387,-5058.617
"1131","L5",8044.713,-5084.739
"1132","L5",8017.175,-5112.338
"1133","L5",7987.892,-5141.191
"1134","L5",7956.985,-5171.072
"1135","L5",7924.574,-5201.758
"1136","L5",7890.778,-5233.024
"1137","L5",7855.72,-5264.646
"1138","L5",7819.518,-5296.4
"1139","L5",7782.292,-5328.062
"1140","L5",7744.164,-5359.407
"1141","L5",7705.252,-5390.211
"1142","L5",7665.678,-5420.25
"1143","L5",7625.561,-5449.3
"1144","L5",7585.022,-5477.136
"1145","L5",7544.181,-5503.535
"1146","L5",7503.158,-5528.271
"1147","L5",7462.073,-5551.121
"1148","L5",7421.046,-5571.861
"1149","L5",7380.199,-5590.266
"1150","L5",7380.199,-5590.266
"1151","L5",7362.701,-5597.924
"1152","L5",7344.79,-5606.267
"1153","L5",7326.417,-5615.235
"1154","L5",7307.533,-5624.769
"1155","L5",7288.087,-5634.809
"1156","L5",7268.031,-5645.294
"1157","L5",7247.314,-5656.165
"1158","L5",7225.888,-5667.362
"1159","L5",7203.703,-5678.826
"1160","L5",7180.709,-5690.495
"1161","L5",7156.858,-5702.311
"1162","L5",7132.099,-5714.213
"1163","L5",7106.383,-5726.143
"1164","L5",7079.66,-5738.038
"1165","L5",7051.881,-5749.841
"1166","L5",7022.997,-5761.491
"1167","L5",6992.959,-5772.928
"1168","L5",6961.715,-5784.092
"1169","L5",6929.218,-5794.923
"1170","L5",6895.418,-5805.362
"1171","L5",6860.264,-5815.349
"1172","L5",6823.709,-5824.824
"1173","L5",6785.701,-5833.726
"1174","L5",6746.193,-5841.996
"1175","L5",6705.133,-5849.575
"1176","L5",6662.473,-5856.402
"1177","L5",6618.164,-5862.417
"1178","L5",6572.156,-5867.561
"1179","L5",6524.398,-5871.774
"1180","L5",6524.398,-5871.774
"1181","L5",6483.561,-5876.105
"1182","L5",6444.689,-5882.559
"1183","L5",6407.684,-5890.943
"1184","L5",6372.449,-5901.064
"1185","L5",6338.887,-5912.73
"1186","L5",6306.901,-5925.75
"1187","L5",6276.394,-5939.93
"1188","L5",6247.268,-5955.078
"1189","L5",6219.427,-5971.003
"1190","L5",6192.772,-5987.51
"1191","L5",6167.208,-6004.41
"1192","L5",6142.636,-6021.508
"1193","L5",6118.96,-6038.612
"1194","L5",6096.082,-6055.531
"1195","L5",6073.906,-6072.072
"1196","L5",6052.333,-6088.042
"1197","L5",6031.268,-6103.249
"1198","L5",6010.612,-6117.502
"1199","L5",5990.269,-6130.607
"1200","L5",5970.141,-6142.372
"1201","L5",5950.131,-6152.605
"1202","L5",5930.142,-6161.113
"1203","L5",5910.077,-6167.705
"1204","L5",5889.839,-6172.187
"1205","L5",5869.33,-6174.368
"1206","L5",5848.454,-6174.055
"1207","L5",5827.113,-6171.056
"1208","L5",5805.21,-6165.178
"1209","L5",5782.647,-6156.23
"1210","L5",5782.647,-6156.23
"1211","L5",5764.534,-6145.573
"1212","L5",5747.778,-6131.139
"1213","L5",5732.258,-6113.236
"1214","L5",5717.851,-6092.173
"1215","L5",5704.437,-6068.259
"1216","L5",5691.893,-6041.802
"1217","L5",5680.097,-6013.113
"1218","L5",5668.929,-5982.499
"1219","L5",5658.266,-5950.27
"1220","L5",5647.987,-5916.734
"1221","L5",5637.97,-5882.2
"1222","L5",5628.093,-5846.978
"1223","L5",5618.235,-5811.375
"1224","L5",5608.274,-5775.701
"1225","L5",5598.089,-5740.266
"1226","L5",5587.557,-5705.377
"1227","L5",5576.557,-5671.343
"1228","L5",5564.968,-5638.474
"1229","L5",5552.667,-5607.078
"1230","L5",5539.534,-5577.464
"1231","L5",5525.446,-5549.942
"1232","L5",5510.281,-5524.819
"1233","L5",5493.919,-5502.406
"1234","L5",5476.237,-5483.01
"1235","L5",5457.114,-5466.941
"1236","L5",5436.427,-5454.507
"1237","L5",5414.056,-5446.018
"1238","L5",5389.879,-5441.781
"1239","L5",5363.774,-5442.108
"1240","L5",5363.774,-5442.108
"1241","L5",5364.491,-5447.148
"1242","L5",5365.877,-5456.713
"1243","L5",5367.882,-5470.46
"1244","L5",5370.456,-5488.048
"1245","L5",5373.548,-5509.135
"1246","L5",5377.107,-5533.378
"1247","L5",5381.083,-5560.437
"1248","L5",5385.425,-5589.968
"1249","L5",5390.083,-5621.63
"1250","L5",5395.006,-5655.08
"1251","L5",5400.144,-5689.978
"1252","L5",5405.447,-5725.981
"1253","L5",5410.863,-5762.746
"1254","L5",5416.342,-5799.933
"1255","L5",5421.834,-5837.199
"1256","L5",5427.288,-5874.202
"1257","L5",5432.654,-5910.6
"1258","L5",5437.881,-5946.052
"1259","L5",5442.919,-5980.215
"1260","L5",5447.716,-6012.747
"1261","L5",5452.223,-6043.306
"1262","L5",5456.389,-6071.551
"1263","L5",5460.163,-6097.14
"1264","L5",5463.496,-6119.729
"1265","L5",5466.336,-6138.979
"1266","L5",5468.632,-6154.546
"1267","L5",5470.335,-6166.089
"1268","L5",5471.394,-6173.265
"1269","L5",5471.758,-6175.733
"1270","L5",5471.758,-6175.733
"1271","L6a",5363.774,-5442.108
"1272","L6a",5363.774,-5442.108
"1273","L6a",5385.815,-5442.382
"1274","L6a",5407.324,-5445.874
"1275","L6a",5428.365,-5452.314
"1276","L6a",5449.006,-5461.431
"1277","L6a",5469.312,-5472.956
"1278","L6a",5489.349,-5486.62
"1279","L6a",5509.183,-5502.152
"1280","L6a",5528.879,-5519.283
"1281","L6a",5548.504,-5537.742
"1282","L6a",5568.124,-5557.261
"1283","L6a",5587.804,-5577.569
"1284","L6a",5607.61,-5598.397
"1285","L6a",5627.609,-5619.474
"1286","L6a",5647.866,-5640.532
"1287","L6a",5668.447,-5661.3
"1288","L6a",5689.418,-5681.508
"1289","L6a",5710.845,-5700.887
"1290","L6a",5732.793,-5719.166
"1291","L6a",5755.329,-5736.077
"1292","L6a",5778.519,-5751.35
"1293","L6a",5802.429,-5764.713
"1294","L6a",5827.123,-5775.899
"1295","L6a",5852.67,-5784.637
"1296","L6a",5879.133,-5790.657
"1297","L6a",5906.579,-5793.689
"1298","L6a",5935.074,-5793.464
"1299","L6a",5964.685,-5789.712
"1300","L6a",5995.476,-5782.163
"1301","L6a",6027.514,-5770.547
"1302","L6a",6027.514,-5770.547
"1303","L6a",6046.035,-5763.599
"1304","L6a",6067.572,-5756.952
"1305","L6a",6091.973,-5750.507
"1306","L6a",6119.082,-5744.171
"1307","L6a",6148.746,-5737.846
"1308","L6a",6180.811,-5731.436
"1309","L6a",6215.121,-5724.846
"1310","L6a",6251.524,-5717.979
"1311","L6a",6289.865,-5710.739
"1312","L6a",6329.99,-5703.03
"1313","L6a",6371.744,-5694.756
"1314","L6a",6414.974,-5685.821
"1315","L6a",6459.526,-5676.129
"1316","L6a",6505.245,-5665.583
"1317","L6a",6551.977,-5654.088
"1318","L6a",6599.569,-5641.547
"1319","L6a",6647.865,-5627.864
"1320","L6a",6696.712,-5612.944
"1321","L6a",6745.956,-5596.69
"1322","L6a",6795.443,-5579.005
"1323","L6a",6845.018,-5559.795
"1324","L6a",6894.528,-5538.963
"1325","L6a",6943.817,-5516.412
"1326","L6a",6992.733,-5492.047
"1327","L6a",7041.121,-5465.771
"1328","L6a",7088.826,-5437.489
"1329","L6a",7135.695,-5407.105
"1330","L6a",7181.574,-5374.521
"1331","L6a",7226.308,-5339.643
"1332","L6a",7226.308,-5339.643
"1333","L6a",7264.844,-5307.974
"1334","L6a",7303.824,-5275.61
"1335","L6a",7343.139,-5242.638
"1336","L6a",7382.684,-5209.148
"1337","L6a",7422.349,-5175.231
"1338","L6a",7462.026,-5140.976
"1339","L6a",7501.609,-5106.473
"1340","L6a",7540.988,-5071.812
"1341","L6a",7580.057,-5037.081
"1342","L6a",7618.708,-5002.371
"1343","L6a",7656.832,-4967.772
"1344","L6a",7694.321,-4933.374
"1345","L6a",7731.069,-4899.265
"1346","L6a",7766.968,-4865.536
"1347","L6a",7801.908,-4832.277
"1348","L6a",7835.783,-4799.576
"1349","L6a",7868.485,-4767.525
"1350","L6a",7899.906,-4736.212
"1351","L6a",7929.938,-4705.727
"1352","L6a",7958.474,-4676.16
"1353","L6a",7985.404,-4647.601
"1354","L6a",8010.623,-4620.14
"1355","L6a",8034.022,-4593.865
"1356","L6a",8055.492,-4568.867
"1357","L6a",8074.927,-4545.236
"1358","L6a",8092.218,-4523.061
"1359","L6a",8107.258,-4502.432
"1360","L6a",8119.939,-4483.439
"1361","L6a",8130.153,-4466.171
"1362","L6a",8130.153,-4466.171
"1363","L6a",8129.844,-4463.793
"1364","L6a",8130.063,-4465.042
"1365","L6a",8130.772,-4469.66
"1366","L6a",8131.935,-4477.39
"1367","L6a",8133.512,-4487.974
"1368","L6a",8135.467,-4501.153
"1369","L6a",8137.763,-4516.671
"1370","L6a",8140.36,-4534.269
"1371","L6a",8143.223,-4553.69
"1372","L6a",8146.312,-4574.676
"1373","L6a",8149.591,-4596.97
"1374","L6a",8153.022,-4620.313
"1375","L6a",8156.567,-4644.448
"1376","L6a",8160.189,-4669.117
"1377","L6a",8163.85,-4694.062
"1378","L6a",8167.512,-4719.026
"1379","L6a",8171.138,-4743.751
"1380","L6a",8174.69,-4767.979
"1381","L6a",8178.131,-4791.452
"1382","L6a",8181.423,-4813.913
"1383","L6a",8184.527,-4835.104
"1384","L6a",8187.408,-4854.767
"1385","L6a",8190.026,-4872.645
"1386","L6a",8192.345,-4888.479
"1387","L6a",8194.327,-4902.012
"1388","L6a",8195.934,-4912.987
"1389","L6a",8197.128,-4921.145
"1390","L6a",8197.872,-4926.229
"1391","L6a",8198.128,-4927.981
"1392","L6a",8198.128,-4927.981
"1393","L6a",8197.711,-4926.997
"1394","L6a",8194.228,-4929.732
"1395","L6a",8187.798,-4935.963
"1396","L6a",8178.542,-4945.466
"1397","L6a",8166.58,-4958.015
"1398","L6a",8152.032,-4973.387
"1399","L6a",8135.019,-4991.357
"1400","L6a",8115.66,-5011.702
"1401","L6a",8094.076,-5034.197
"1402","L6a",8070.387,-5058.617
"1403","L6a",8044.713,-5084.739
"1404","L6a",8017.175,-5112.338
"1405","L6a",7987.892,-5141.191
"1406","L6a",7956.985,-5171.072
"1407","L6a",7924.574,-5201.758
"1408","L6a",7890.778,-5233.024
"1409","L6a",7855.72,-5264.646
"1410","L6a",7819.518,-5296.4
"1411","L6a",7782.292,-5328.062
"1412","L6a",7744.164,-5359.407
"1413","L6a",7705.252,-5390.211
"1414","L6a",7665.678,-5420.25
"1415","L6a",7625.561,-5449.3
"1416","L6a",7585.022,-5477.136
"1417","L6a",7544.181,-5503.535
"1418","L6a",7503.158,-5528.271
"1419","L6a",7462.073,-5551.121
"1420","L6a",7421.046,-5571.861
"1421","L6a",7380.199,-5590.266
"1422","L6a",7380.199,-5590.266
"1423","L6a",7362.701,-5597.924
"1424","L6a",7344.79,-5606.267
"1425","L6a",7326.417,-5615.235
"1426","L6a",7307.533,-5624.769
"1427","L6a",7288.087,-5634.809
"1428","L6a",7268.031,-5645.294
"1429","L6a",7247.314,-5656.165
"1430","L6a",7225.888,-5667.362
"1431","L6a",7203.703,-5678.826
"1432","L6a",7180.709,-5690.495
"1433","L6a",7156.858,-5702.311
"1434","L6a",7132.099,-5714.213
"1435","L6a",7106.383,-5726.143
"1436","L6a",7079.66,-5738.038
"1437","L6a",7051.881,-5749.841
"1438","L6a",7022.997,-5761.491
"1439","L6a",6992.959,-5772.928
"1440","L6a",6961.715,-5784.092
"1441","L6a",6929.218,-5794.923
"1442","L6a",6895.418,-5805.362
"1443","L6a",6860.264,-5815.349
"1444","L6a",6823.709,-5824.824
"1445","L6a",6785.701,-5833.726
"1446","L6a",6746.193,-5841.996
"1447","L6a",6705.133,-5849.575
"1448","L6a",6662.473,-5856.402
"1449","L6a",6618.164,-5862.417
"1450","L6a",6572.156,-5867.561
"1451","L6a",6524.398,-5871.774
"1452","L6a",6524.398,-5871.774
"1453","L6a",6483.561,-5876.105
"1454","L6a",6444.689,-5882.559
"1455","L6a",6407.684,-5890.943
"1456","L6a",6372.449,-5901.064
"1457","L6a",6338.887,-5912.73
"1458","L6a",6306.901,-5925.75
"1459","L6a",6276.394,-5939.93
"1460","L6a",6247.268,-5955.078
"1461","L6a",6219.427,-5971.003
"1462","L6a",6192.772,-5987.51
"1463","L6a",6167.208,-6004.41
"1464","L6a",6142.636,-6021.508
"1465","L6a",6118.96,-6038.612
"1466","L6a",6096.082,-6055.531
"1467","L6a",6073.906,-6072.072
"1468","L6a",6052.333,-6088.042
"1469","L6a",6031.268,-6103.249
"1470","L6a",6010.612,-6117.502
"1471","L6a",5990.269,-6130.607
"1472","L6a",5970.141,-6142.372
"1473","L6a",5950.131,-6152.605
"1474","L6a",5930.142,-6161.113
"1475","L6a",5910.077,-6167.705
"1476","L6a",5889.839,-6172.187
"1477","L6a",5869.33,-6174.368
"1478","L6a",5848.454,-6174.055
"1479","L6a",5827.113,-6171.056
"1480","L6a",5805.21,-6165.178
"1481","L6a",5782.647,-6156.23
"1482","L6a",5782.647,-6156.23
"1483","L6a",5764.44,-6145.591
"1484","L6a",5747.413,-6131.209
"1485","L6a",5731.467,-6113.387
"1486","L6a",5716.5,-6092.432
"1487","L6a",5702.409,-6068.648
"1488","L6a",5689.094,-6042.339
"1489","L6a",5676.454,-6013.812
"1490","L6a",5664.387,-5983.37
"1491","L6a",5652.791,-5951.32
"1492","L6a",5641.565,-5917.965
"1493","L6a",5630.609,-5883.612
"1494","L6a",5619.819,-5848.564
"1495","L6a",5609.096,-5813.128
"1496","L6a",5598.338,-5777.607
"1497","L6a",5587.442,-5742.307
"1498","L6a",5576.309,-5707.534
"1499","L6a",5564.836,-5673.591
"1500","L6a",5552.922,-5640.784
"1501","L6a",5540.466,-5609.418
"1502","L6a",5527.366,-5579.798
"1503","L6a",5513.522,-5552.229
"1504","L6a",5498.83,-5527.015
"1505","L6a",5483.191,-5504.463
"1506","L6a",5466.503,-5484.877
"1507","L6a",5448.664,-5468.561
"1508","L6a",5429.573,-5455.821
"1509","L6a",5409.129,-5446.963
"1510","L6a",5387.23,-5442.29
"1511","L6a",5363.774,-5442.108
"1512","L6a",5363.774,-5442.108
"1513","L6b",5363.774,-5442.108
"1514","L6b",5363.774,-5442.108
"1515","L6b",5385.815,-5442.382
"1516","L6b",5407.324,-5445.874
"1517","L6b",5428.365,-5452.314
"1518","L6b",5449.006,-5461.431
"1519","L6b",5469.312,-5472.956
"1520","L6b",5489.349,-5486.62
"1521","L6b",5509.183,-5502.152
"1522","L6b",5528.879,-5519.283
"1523","L6b",5548.504,-5537.742
"1524","L6b",5568.124,-5557.261
"1525","L6b",5587.804,-5577.569
"1526","L6b",5607.61,-5598.397
"1527","L6b",5627.609,-5619.474
"1528","L6b",5647.866,-5640.532
"1529","L6b",5668.447,-5661.3
"1530","L6b",5689.418,-5681.508
"1531","L6b",5710.845,-5700.887
"1532","L6b",5732.793,-5719.166
"1533","L6b",5755.329,-5736.077
"1534","L6b",5778.519,-5751.35
"1535","L6b",5802.429,-5764.713
"1536","L6b",5827.123,-5775.899
"1537","L6b",5852.67,-5784.637
"1538","L6b",5879.133,-5790.657
"1539","L6b",5906.579,-5793.689
"1540","L6b",5935.074,-5793.464
"1541","L6b",5964.685,-5789.712
"1542","L6b",5995.476,-5782.163
"1543","L6b",6027.514,-5770.547
"1544","L6b",6027.514,-5770.547
"1545","L6b",6046.035,-5763.599
"1546","L6b",6067.572,-5756.952
"1547","L6b",6091.973,-5750.507
"1548","L6b",6119.082,-5744.171
"1549","L6b",6148.746,-5737.846
"1550","L6b",6180.811,-5731.436
"1551","L6b",6215.121,-5724.846
"1552","L6b",6251.524,-5717.979
"1553","L6b",6289.865,-5710.739
"1554","L6b",6329.99,-5703.03
"1555","L6b",6371.744,-5694.756
"1556","L6b",6414.974,-5685.821
"1557","L6b",6459.526,-5676.129
"1558","L6b",6505.245,-5665.583
"1559","L6b",6551.977,-5654.088
"1560","L6b",6599.569,-5641.547
"1561","L6b",6647.865,-5627.864
"1562","L6b",6696.712,-5612.944
"1563","L6b",6745.956,-5596.69
"1564","L6b",6795.443,-5579.005
"1565","L6b",6845.018,-5559.795
