"","SA","x","y"
"792","L5",7422.628,-6010.75
"793","L5",7466.148,-5982.997
"794","L5",7509.178,-5954.312
"795","L5",7551.628,-5924.851
"796","L5",7593.408,-5894.768
"797","L5",7634.427,-5864.22
"798","L5",7674.594,-5833.362
"799","L5",7713.819,-5802.351
"800","L5",7752.01,-5771.34
"801","L5",7789.077,-5740.488
"802","L5",7824.93,-5709.948
"803","L5",7859.478,-5679.876
"804","L5",7892.629,-5650.429
"805","L5",7924.294,-5621.762
"806","L5",7954.381,-5594.03
"807","L5",7982.801,-5567.39
"808","L5",8009.462,-5541.997
"809","L5",8034.273,-5518.006
"810","L5",8057.144,-5495.573
"811","L5",8077.984,-5474.855
"812","L5",8096.703,-5456.006
"813","L5",8113.21,-5439.182
"814","L5",8127.414,-5424.539
"815","L5",8139.224,-5412.232
"816","L5",8148.55,-5402.418
"817","L5",8155.301,-5395.252
"818","L5",8155.301,-5395.252
"819","L5",8154.829,-5392.423
"820","L5",8154.924,-5392.401
"821","L5",8155.546,-5394.99
"822","L5",8156.656,-5399.992
"823","L5",8158.214,-5407.21
"824","L5",8160.178,-5416.447
"825","L5",8162.51,-5427.506
"826","L5",8165.168,-5440.191
"827","L5",8168.114,-5454.304
"828","L5",8171.307,-5469.649
"829","L5",8174.706,-5486.028
"830","L5",8178.272,-5503.245
"831","L5",8181.965,-5521.103
"832","L5",8185.745,-5539.404
"833","L5",8189.571,-5557.951
"834","L5",8193.404,-5576.549
"835","L5",8197.203,-5594.999
"836","L5",8200.929,-5613.105
"837","L5",8204.541,-5630.67
"838","L5",8207.999,-5647.497
"839","L5",8211.263,-5663.388
"840","L5",8214.293,-5678.148
"841","L5",8217.049,-5691.579
"842","L5",8219.491,-5703.484
"843","L5",8221.579,-5713.666
"844","L5",8223.273,-5721.928
"845","L5",8224.532,-5728.073
"846","L5",8225.317,-5731.905
"847","L5",8225.588,-5733.226
"848","L5",8225.588,-5733.226
"849","L5",8225.599,-5732.441
"850","L5",8224.316,-5733.725
"851","L5",8221.705,-5736.978
"852","L5",8217.737,-5742.1
"853","L5",8212.378,-5748.99
"854","L5",8205.597,-5757.548
"855","L5",8197.363,-5767.675
"856","L5",8187.644,-5779.27
"857","L5",8176.409,-5792.232
"858","L5",8163.625,-5806.462
"859","L5",8149.261,-5821.859
"860","L5",8133.286,-5838.323
"861","L5",8115.667,-5855.754
"862","L5",8096.374,-5874.052
"863","L5",8075.374,-5893.117
"864","L5",8052.636,-5912.847
"865","L5",8028.129,-5933.144
"866","L5",8001.82,-5953.907
"867","L5",7973.678,-5975.035
"868","L5",7943.672,-5996.429
"869","L5",7911.769,-6017.988
"870","L5",7877.938,-6039.612
"871","L5",7842.148,-6061.201
"872","L5",7804.366,-6082.655
"873","L5",7764.562,-6103.873
"874","L5",7722.703,-6124.755
"875","L5",7678.759,-6145.201
"876","L5",7632.696,-6165.112
"877","L5",7584.484,-6184.386
"878","L5",7584.484,-6184.386
"879","L5",7564.461,-6191.865
"880","L5",7542.816,-6199.573
"881","L5",7519.697,-6207.483
"882","L5",7495.246,-6215.566
"883","L5",7469.611,-6223.796
"884","L5",7442.936,-6232.145
"885","L5",7415.367,-6240.586
"886","L5",7387.049,-6249.091
"887","L5",7358.127,-6257.634
"888","L5",7328.746,-6266.187
"889","L5",7299.053,-6274.723
"890","L5",7269.192,-6283.214
"891","L5",7239.308,-6291.633
"892","L5",7209.547,-6299.953
"893","L5",7180.055,-6308.147
"894","L5",7150.976,-6316.186
"895","L5",7122.456,-6324.044
"896","L5",7094.64,-6331.694
"897","L5",7067.673,-6339.107
"898","L5",7041.701,-6346.258
"899","L5",7016.87,-6353.118
"900","L5",6993.324,-6359.661
"901","L5",6971.208,-6365.858
"902","L5",6950.669,-6371.683
"903","L5",6931.851,-6377.108
"904","L5",6914.9,-6382.106
"905","L5",6899.961,-6386.649
"906","L5",6887.179,-6390.711
"907","L5",6876.7,-6394.264
"908","L5",6876.7,-6394.264
"909","L5",6833.134,-6409.776
"910","L5",6790.88,-6424.96
"911","L5",6749.887,-6439.826
"912","L5",6710.107,-6454.386
"913","L5",6671.491,-6468.653
"914","L5",6633.989,-6482.639
"915","L5",6597.553,-6496.355
"916","L5",6562.133,-6509.814
"917","L5",6527.68,-6523.027
"918","L5",6494.146,-6536.006
"919","L5",6461.481,-6548.764
"920","L5",6429.636,-6561.312
"921","L5",6398.561,-6573.663
"922","L5",6368.209,-6585.828
"923","L5",6338.529,-6597.819
"924","L5",6309.473,-6609.648
"925","L5",6280.992,-6621.328
"926","L5",6253.036,-6632.87
"927","L5",6225.556,-6644.286
"928","L5",6198.504,-6655.588
"929","L5",6171.83,-6666.788
"930","L5",6145.485,-6677.898
"931","L5",6119.42,-6688.93
"932","L5",6093.585,-6699.896
"933","L5",6067.933,-6710.808
"934","L5",6042.413,-6721.677
"935","L5",6016.977,-6732.517
"936","L5",5991.576,-6743.339
"937","L5",5966.16,-6754.154
"938","L5",5966.16,-6754.154
"939","L5",5950.774,-6759.975
"940","L5",5934.759,-6764.664
"941","L5",5918.157,-6768.266
"942","L5",5901.009,-6770.828
"943","L5",5883.356,-6772.393
"944","L5",5865.239,-6773.009
"945","L5",5846.7,-6772.72
"946","L5",5827.781,-6771.572
"947","L5",5808.521,-6769.61
"948","L5",5788.964,-6766.88
"949","L5",5769.15,-6763.427
"950","L5",5749.12,-6759.296
"951","L5",5728.916,-6754.534
"952","L5",5708.58,-6749.185
"953","L5",5688.152,-6743.295
"954","L5",5667.673,-6736.91
"955","L5",5647.186,-6730.074
"956","L5",5626.731,-6722.834
"957","L5",5606.35,-6715.235
"958","L5",5586.084,-6707.322
"959","L5",5565.975,-6699.141
"960","L5",5546.063,-6690.736
"961","L5",5526.39,-6682.155
"962","L5",5506.998,-6673.442
"963","L5",5487.928,-6664.642
"964","L5",5469.22,-6655.801
"965","L5",5450.918,-6646.965
"966","L5",5433.061,-6638.178
"967","L5",5415.691,-6629.487
"968","L5",5415.691,-6629.487
"969","L5",5416.021,-6631.369
"970","L5",5416.067,-6631.731
"971","L5",5415.849,-6630.678
"972","L5",5415.386,-6628.317
"973","L5",5414.698,-6624.754
"974","L5",5413.806,-6620.093
"975","L5",5412.728,-6614.441
"976","L5",5411.486,-6607.904
"977","L5",5410.097,-6600.587
"978","L5",5408.584,-6592.596
"979","L5",5406.964,-6584.037
"980","L5",5405.259,-6575.016
"981","L5",5403.487,-6565.638
"982","L5",5401.67,-6556.009
"983","L5",5399.825,-6546.235
"984","L5",5397.975,-6536.421
"985","L5",5396.137,-6526.674
"986","L5",5394.333,-6517.098
"987","L5",5392.581,-6507.801
"988","L5",5390.902,-6498.887
"989","L5",5389.316,-6490.462
"990","L5",5387.842,-6482.633
"991","L5",5386.5,-6475.504
"992","L5",5385.31,-6469.182
"993","L5",5384.292,-6463.772
"994","L5",5383.466,-6459.381
"995","L5",5382.851,-6456.113
"996","L5",5382.468,-6454.075
"997","L5",5382.336,-6453.372
"998","L5",5382.336,-6453.372
"999","L5",5382.336,-6453.372
"1000","L5",5382.336,-6453.372
"1001","L5",5383.388,-6454.653
"1002","L5",5386.498,-6458.337
"1003","L5",5391.598,-6464.189
"1004","L5",5398.621,-6471.971
"1005","L5",5407.499,-6481.445
"1006","L5",5418.164,-6492.375
"1007","L5",5430.548,-6504.525
"1008","L5",5444.582,-6517.656
"1009","L5",5460.201,-6531.532
"1010","L5",5477.334,-6545.916
"1011","L5",5495.915,-6560.571
"1012","L5",5515.876,-6575.259
"1013","L5",5537.149,-6589.745
"1014","L5",5559.666,-6603.791
"1015","L5",5583.359,-6617.159
"1016","L5",5608.16,-6629.614
"1017","L5",5634.001,-6640.917
"1018","L5",5660.816,-6650.833
"1019","L5",5688.534,-6659.123
"1020","L5",5717.09,-6665.551
"1021","L5",5746.415,-6669.881
"1022","L5",5776.441,-6671.874
"1023","L5",5807.1,-6671.294
"1024","L5",5838.324,-6667.905
"1025","L5",5870.046,-6661.468
"1026","L5",5902.198,-6651.747
"1027","L5",5934.711,-6638.505
"1028","L5",5967.518,-6621.506
"1029","L5",6000.552,-6600.511
"1030","L5",6000.552,-6600.511
"1031","L5",6038.668,-6574.885
"1032","L5",6076.656,-6551.126
"1033","L5",6114.563,-6529.098
"1034","L5",6152.436,-6508.664
"1035","L5",6190.322,-6489.69
"1036","L5",6228.269,-6472.038
"1037","L5",6266.323,-6455.574
"1038","L5",6304.531,-6440.161
"1039","L5",6342.941,-6425.663
"1040","L5",6381.599,-6411.945
"1041","L5",6420.553,-6398.871
"1042","L5",6459.849,-6386.304
"1043","L5",6499.535,-6374.11
"1044","L5",6539.658,-6362.151
"1045","L5",6580.264,-6350.294
"1046","L5",6621.401,-6338.4
"1047","L5",6663.116,-6326.335
"1048","L5",6705.456,-6313.963
"1049","L5",6748.468,-6301.147
"1050","L5",6792.198,-6287.753
"1051","L5",6836.695,-6273.644
"1052","L5",6882.005,-6258.683
"1053","L5",6928.175,-6242.737
"1054","L5",6975.253,-6225.668
"1055","L5",7023.284,-6207.34
"1056","L5",7072.317,-6187.618
"1057","L5",7122.398,-6166.367
"1058","L5",7173.575,-6143.449
"1059","L5",7225.894,-6118.73
"1060","L5",7225.894,-6118.73
"1061","L5",7270.529,-6096.222
"1062","L5",7315.165,-6072.079
"1063","L5",7359.702,-6046.464
"1064","L5",7404.038,-6019.537
"1065","L5",7448.075,-5991.461
"1066","L5",7491.712,-5962.397
"1067","L5",7534.85,-5932.506
"1068","L5",7577.387,-5901.949
"1069","L5",7619.224,-5870.89
"1070","L5",7660.261,-5839.488
"1071","L5",7700.398,-5807.906
"1072","L5",7739.534,-5776.304
"1073","L5",7777.571,-5744.846
"1074","L5",7814.406,-5713.691
"1075","L5",7849.941,-5683.002
"1076","L5",7884.075,-5652.941
"1077","L5",7916.709,-5623.668
"1078","L5",7947.742,-5595.345
"1079","L5",7977.073,-5568.134
"1080","L5",8004.604,-5542.197
"1081","L5",8030.234,-5517.694
"1082","L5",8053.862,-5494.788
"1083","L5",8075.39,-5473.64
"1084","L5",8094.715,-5454.411
"1085","L5",8111.74,-5437.263
"1086","L5",8126.363,-5422.358
"1087","L5",8138.484,-5409.858
"1088","L5",8148.003,-5399.922
"1089","L5",8154.821,-5392.714
"1090","L5",8154.821,-5392.714
"1091","L5",8153.835,-5387.288
"1092","L5",8152.436,-5379.717
"1093","L5",8150.659,-5370.173
"1094","L5",8148.534,-5358.823
"1095","L5",8146.095,-5345.839
"1096","L5",8143.374,-5331.391
"1097","L5",8140.404,-5315.647
"1098","L5",8137.216,-5298.778
"1099","L5",8133.844,-5280.953
"1100","L5",8130.32,-5262.343
"1101","L5",8126.677,-5243.116
"1102","L5",8122.946,-5223.444
"1103","L5",8119.16,-5203.496
"1104","L5",8115.353,-5183.441
"1105","L5",8111.555,-5163.449
"1106","L5",8107.801,-5143.69
"1107","L5",8104.122,-5124.335
"1108","L5",8100.55,-5105.551
"1109","L5",8097.119,-5087.511
"1110","L5",8093.86,-5070.383
"1111","L5",8090.806,-5054.337
"1112","L5",8087.99,-5039.542
"1113","L5",8085.444,-5026.17
"1114","L5",8083.201,-5014.388
"1115","L5",8081.293,-5004.369
"1116","L5",8079.752,-4996.28
"1117","L5",8078.612,-4990.292
"1118","L5",8077.903,-4986.575
"1119","L5",8077.66,-4985.298
"1120","L5",8077.66,-4985.298
"1121","L5",8077.196,-4984.519
"1122","L5",8073.776,-4988.019
"1123","L5",8067.513,-4995.536
"1124","L5",8058.52,-5006.81
"1125","L5",8046.908,-5021.582
"1126","L5",8032.792,-5039.592
"1127","L5",8016.284,-5060.578
"1128","L5",7997.495,-5084.282
"1129","L5",7976.54,-5110.443
"1130","L5",7953.531,-5138.801
"1131","L5",7928.58,-5169.095
"1132","L5",7901.8,-5201.067
"1133","L5",7873.304,-5234.454
"1134","L5",7843.205,-5268.999
"1135","L5",7811.615,-5304.439
"1136","L5",7778.647,-5340.516
"1137","L5",7744.413,-5376.969
"1138","L5",7709.027,-5413.538
"1139","L5",7672.601,-5449.963
"1140","L5",7635.248,-5485.984
"1141","L5",7597.08,-5521.34
"1142","L5",7558.21,-5555.772
"1143","L5",7518.751,-5589.02
"1144","L5",7478.816,-5620.822
"1145","L5",7438.516,-5650.92
"1146","L5",7397.966,-5679.053
"1147","L5",7357.277,-5704.961
"1148","L5",7316.563,-5728.384
"1149","L5",7275.936,-5749.062
"1150","L5",7275.936,-5749.062
"1151","L5",7258.578,-5757.693
"1152","L5",7240.936,-5767.202
"1153","L5",7222.948,-5777.518
"1154","L5",7204.554,-5788.57
"1155","L5",7185.693,-5800.287
"1156","L5",7166.306,-5812.6
"1157","L5",7146.332,-5825.437
"1158","L5",7125.711,-5838.729
"1159","L5",7104.382,-5852.404
"1160","L5",7082.285,-5866.392
"1161","L5",7059.359,-5880.622
"1162","L5",7035.545,-5895.025
"1163","L5",7010.782,-5909.528
"1164","L5",6985.009,-5924.063
"1165","L5",6958.167,-5938.558
"1166","L5",6930.195,-5952.943
"1167","L5",6901.032,-5967.147
"1168","L5",6870.619,-5981.1
"1169","L5",6838.894,-5994.731
"1170","L5",6805.798,-6007.97
"1171","L5",6771.27,-6020.746
"1172","L5",6735.25,-6032.988
"1173","L5",6697.678,-6044.627
"1174","L5",6658.493,-6055.591
"1175","L5",6617.635,-6065.81
"1176","L5",6575.043,-6075.213
"1177","L5",6530.657,-6083.731
"1178","L5",6484.417,-6091.291
"1179","L5",6436.263,-6097.825
"1180","L5",6436.263,-6097.825
"1181","L5",6381.898,-6105.682
"1182","L5",6331.459,-6115.37
"1183","L5",6284.738,-6126.711
"1184","L5",6241.528,-6139.526
"1185","L5",6201.622,-6153.639
"1186","L5",6164.813,-6168.871
"1187","L5",6130.894,-6185.044
"1188","L5",6099.658,-6201.982
"1189","L5",6070.896,-6219.506
"1190","L5",6044.403,-6237.438
"1191","L5",6019.972,-6255.602
"1192","L5",5997.394,-6273.818
"1193","L5",5976.463,-6291.91
"1194","L5",5956.972,-6309.7
"1195","L5",5938.713,-6327.009
"1196","L5",5921.479,-6343.661
"1197","L5",5905.064,-6359.477
"1198","L5",5889.26,-6374.28
"1199","L5",5873.859,-6387.892
"1200","L5",5858.655,-6400.135
"1201","L5",5843.441,-6410.832
"1202","L5",5828.01,-6419.805
"1203","L5",5812.153,-6426.876
"1204","L5",5795.665,-6431.868
"1205","L5",5778.337,-6434.602
"1206","L5",5759.964,-6434.901
"1207","L5",5740.337,-6432.588
"1208","L5",5719.249,-6427.484
"1209","L5",5696.494,-6419.412
"1210","L5",5696.494,-6419.412
"1211","L5",5677.706,-6409.467
"1212","L5",5660.137,-6395.639
"1213","L5",5643.678,-6378.248
"1214","L5",5628.217,-6357.611
"1215","L5",5613.644,-6334.046
"1216","L5",5599.848,-6307.87
"1217","L5",5586.719,-6279.402
"1218","L5",5574.146,-6248.96
"1219","L5",5562.019,-6216.86
"1220","L5",5550.227,-6183.423
"1221","L5",5538.659,-6148.964
"1222","L5",5527.205,-6113.803
"1223","L5",5515.755,-6078.256
"1224","L5",5504.198,-6042.642
"1225","L5",5492.422,-6007.279
"1226","L5",5480.319,-5972.485
"1227","L5",5467.776,-5938.577
"1228","L5",5454.684,-5905.874
"1229","L5",5440.932,-5874.693
"1230","L5",5426.41,-5845.352
"1231","L5",5411.006,-5818.169
"1232","L5",5394.61,-5793.462
"1233","L5",5377.113,-5771.549
"1234","L5",5358.402,-5752.748
"1235","L5",5338.368,-5737.376
"1236","L5",5316.9,-5725.751
"1237","L5",5293.888,-5718.193
"1238","L5",5269.22,-5715.017
"1239","L5",5242.787,-5716.543
"1240","L5",5242.787,-5716.543
"1241","L5",5243.72,-5721.606
"1242","L5",5245.517,-5731.213
"1243","L5",5248.114,-5745.021
"1244","L5",5251.444,-5762.687
"1245","L5",5255.443,-5783.866
"1246","L5",5260.044,-5808.216
"1247","L5",5265.184,-5835.392
"1248","L5",5270.797,-5865.052
"1249","L5",5276.818,-5896.852
"1250","L5",5283.18,-5930.449
"1251","L5",5289.82,-5965.499
"1252","L5",5296.671,-6001.659
"1253","L5",5303.669,-6038.585
"1254","L5",5310.749,-6075.934
"1255","L5",5317.844,-6113.363
"1256","L5",5324.891,-6150.527
"1257","L5",5331.823,-6187.084
"1258","L5",5338.575,-6222.69
"1259","L5",5345.082,-6257.001
"1260","L5",5351.28,-6289.675
"1261","L5",5357.102,-6320.368
"1262","L5",5362.483,-6348.736
"1263","L5",5367.359,-6374.436
"1264","L5",5371.663,-6397.124
"1265","L5",5375.331,-6416.457
"1266","L5",5378.298,-6432.092
"1267","L5",5380.498,-6443.685
"1268","L5",5381.865,-6450.893
"1269","L5",5382.336,-6453.372
"1270","L5",5382.336,-6453.372
"1271","L6a",5242.792,-5716.543
"1272","L6a",5242.792,-5716.543
"1273","L6a",5265.133,-5715.81
"1274","L6a",5287.066,-5718.356
"1275","L6a",5308.648,-5723.903
"1276","L6a",5329.933,-5732.176
"1277","L6a",5350.979,-5742.899
"1278","L6a",5371.839,-5755.797
"1279","L6a",5392.571,-5770.593
"1280","L6a",5413.229,-5787.012
"1281","L6a",5433.87,-5804.777
"1282","L6a",5454.548,-5823.614
"1283","L6a",5475.321,-5843.247
"1284","L6a",5496.242,-5863.399
"1285","L6a",5517.369,-5883.794
"1286","L6a",5538.757,-5904.158
"1287","L6a",5560.46,-5924.214
"1288","L6a",5582.537,-5943.686
"1289","L6a",5605.04,-5962.299
"1290","L6a",5628.028,-5979.777
"1291","L6a",5651.554,-5995.843
"1292","L6a",5675.675,-6010.223
"1293","L6a",5700.447,-6022.64
"1294","L6a",5725.924,-6032.819
"1295","L6a",5752.164,-6040.484
"1296","L6a",5779.221,-6045.359
"1297","L6a",5807.152,-6047.168
"1298","L6a",5836.011,-6045.636
"1299","L6a",5865.855,-6040.486
"1300","L6a",5896.738,-6031.443
"1301","L6a",5928.718,-6018.231
"1302","L6a",5928.718,-6018.231
"1303","L6a",5947.196,-6010.357
"1304","L6a",5968.742,-6002.649
"1305","L6a",5993.197,-5995.016
"1306","L6a",6020.401,-5987.367
"1307","L6a",6050.193,-5979.613
"1308","L6a",6082.414,-5971.664
"1309","L6a",6116.903,-5963.429
"1310","L6a",6153.5,-5954.818
"1311","L6a",6192.045,-5945.742
"1312","L6a",6232.378,-5936.11
"1313","L6a",6274.339,-5925.831
"1314","L6a",6317.768,-5914.817
"1315","L6a",6362.504,-5902.976
"1316","L6a",6408.388,-5890.219
"1317","L6a",6455.26,-5876.456
"1318","L6a",6502.959,-5861.596
"1319","L6a",6551.325,-5845.549
"1320","L6a",6600.199,-5828.226
"1321","L6a",6649.419,-5809.536
"1322","L6a",6698.827,-5789.389
"1323","L6a",6748.262,-5767.694
"1324","L6a",6797.563,-5744.363
"1325","L6a",6846.571,-5719.304
"1326","L6a",6895.126,-5692.428
"1327","L6a",6943.067,-5663.645
"1328","L6a",6990.234,-5632.863
"1329","L6a",7036.468,-5599.994
"1330","L6a",7081.608,-5564.947
"1331","L6a",7125.495,-5527.633
"1332","L6a",7125.495,-5527.633
"1333","L6a",7163.233,-5493.848
"1334","L6a",7201.393,-5459.339
"1335","L6a",7239.868,-5424.2
"1336","L6a",7278.554,-5388.528
"1337","L6a",7317.344,-5352.417
"1338","L6a",7356.133,-5315.965
"1339","L6a",7394.816,-5279.265
"1340","L6a",7433.286,-5242.415
"1341","L6a",7471.439,-5205.51
"1342","L6a",7509.169,-5168.644
"1343","L6a",7546.37,-5131.915
"1344","L6a",7582.937,-5095.417
"1345","L6a",7618.764,-5059.246
"1346","L6a",7653.746,-5023.498
"1347","L6a",7687.777,-4988.269
"1348","L6a",7720.751,-4953.654
"1349","L6a",7752.564,-4919.749
"1350","L6a",7783.109,-4886.649
"1351","L6a",7812.281,-4854.45
"1352","L6a",7839.975,-4823.248
"1353","L6a",7866.085,-4793.138
"1354","L6a",7890.505,-4764.216
"1355","L6a",7913.13,-4736.578
"1356","L6a",7933.854,-4710.319
"1357","L6a",7952.572,-4685.536
"1358","L6a",7969.179,-4662.322
"1359","L6a",7983.568,-4640.775
"1360","L6a",7995.634,-4620.99
"1361","L6a",8005.272,-4603.063
"1362","L6a",8005.272,-4603.063
"1363","L6a",8004.806,-4600.385
"1364","L6a",8004.921,-4600.801
"1365","L6a",8005.575,-4604.094
"1366","L6a",8006.727,-4610.045
"1367","L6a",8008.336,-4618.436
"1368","L6a",8010.362,-4629.048
"1369","L6a",8012.763,-4641.663
"1370","L6a",8015.497,-4656.064
"1371","L6a",8018.525,-4672.031
"1372","L6a",8021.805,-4689.347
"1373","L6a",8025.296,-4707.793
"1374","L6a",8028.957,-4727.151
"1375","L6a",8032.747,-4747.203
"1376","L6a",8036.626,-4767.731
"1377","L6a",8040.551,-4788.515
"1378","L6a",8044.482,-4809.339
"1379","L6a",8048.378,-4829.984
"1380","L6a",8052.199,-4850.232
"1381","L6a",8055.902,-4869.863
"1382","L6a",8059.447,-4888.661
"1383","L6a",8062.793,-4906.407
"1384","L6a",8065.899,-4922.882
"1385","L6a",8068.724,-4937.869
"1386","L6a",8071.227,-4951.149
"1387","L6a",8073.367,-4962.503
"1388","L6a",8075.103,-4971.715
"1389","L6a",8076.394,-4978.564
"1390","L6a",8077.198,-4982.834
"1391","L6a",8077.475,-4984.306
"1392","L6a",8077.475,-4984.306
"1393","L6a",8077.033,-4983.521
"1394","L6a",8073.675,-4987.002
"1395","L6a",8067.511,-4994.489
"1396","L6a",8058.651,-5005.723
"1397","L6a",8047.205,-5020.446
"1398","L6a",8033.282,-5038.397
"1399","L6a",8016.993,-5059.318
"1400","L6a",7998.446,-5082.949
"1401","L6a",7977.752,-5109.031
"1402","L6a",7955.02,-5137.305
"1403","L6a",7930.36,-5167.512
"1404","L6a",7903.881,-5199.393
"1405","L6a",7875.694,-5232.688
"1406","L6a",7845.908,-5267.138
"1407","L6a",7814.632,-5302.484
"1408","L6a",7781.977,-5338.466
"1409","L6a",7748.053,-5374.826
"1410","L6a",7712.968,-5411.304
"1411","L6a",7676.832,-5447.642
"1412","L6a",7639.756,-5483.579
"1413","L6a",7601.849,-5518.857
"1414","L6a",7563.22,-5553.216
"1415","L6a",7523.98,-5586.397
"1416","L6a",7484.238,-5618.142
"1417","L6a",7444.104,-5648.19
"1418","L6a",7403.687,-5676.283
"1419","L6a",7363.097,-5702.161
"1420","L6a",7322.445,-5725.565
"1421","L6a",7281.838,-5746.236
"1422","L6a",7281.838,-5746.236
"1423","L6a",7264.46,-5754.878
"1424","L6a",7246.758,-5764.415
"1425","L6a",7228.674,-5774.776
"1426","L6a",7210.15,-5785.89
"1427","L6a",7191.13,-5797.684
"1428","L6a",7171.555,-5810.086
"1429","L6a",7151.369,-5823.025
"1430","L6a",7130.514,-5836.429
"1431","L6a",7108.932,-5850.225
"1432","L6a",7086.566,-5864.341
"1433","L6a",7063.359,-5878.707
"1434","L6a",7039.253,-5893.249
"1435","L6a",7014.191,-5907.896
"1436","L6a",6988.115,-5922.576
"1437","L6a",6960.968,-5937.218
"1438","L6a",6932.692,-5951.748
"1439","L6a",6903.23,-5966.095
"1440","L6a",6872.525,-5980.188
"1441","L6a",6840.519,-5993.954
"1442","L6a",6807.154,-6007.322
"1443","L6a",6772.374,-6020.219
"1444","L6a",6736.12,-6032.573
"1445","L6a",6698.336,-6044.314
"1446","L6a",6658.964,-6055.367
"1447","L6a",6617.945,-6065.663
"1448","L6a",6575.224,-6075.129
"1449","L6a",6530.743,-6083.692
"1450","L6a",6484.443,-6091.281
"1451","L6a",6436.268,-6097.825
"1452","L6a",6436.268,-6097.825
"1453","L6a",6381.397,-6105.744
"1454","L6a",6330.522,-6115.485
"1455","L6a",6283.433,-6126.87
"1456","L6a",6239.918,-6139.723
"1457","L6a",6199.766,-6153.865
"1458","L6a",6162.767,-6169.12
"1459","L6a",6128.71,-6185.311
"1460","L6a",6097.383,-6202.26
"1461","L6a",6068.575,-6219.789
"1462","L6a",6042.076,-6237.722
"1463","L6a",6017.674,-6255.882
"1464","L6a",5995.158,-6274.091
"1465","L6a",5974.318,-6292.172
"1466","L6a",5954.941,-6309.947
"1467","L6a",5936.818,-6327.24
"1468","L6a",5919.737,-6343.874
"1469","L6a",5903.487,-6359.67
"1470","L6a",5887.857,-6374.451
"1471","L6a",5872.637,-6388.042
"1472","L6a",5857.614,-6400.263
"1473","L6a",5842.578,-6410.938
"1474","L6a",5827.318,-6419.89
"1475","L6a",5811.623,-6426.942
"1476","L6a",5795.282,-6431.915
"1477","L6a",5778.084,-6434.634
"1478","L6a",5759.818,-6434.92
"1479","L6a",5740.272,-6432.597
"1480","L6a",5719.236,-6427.486
"1481","L6a",5696.499,-6419.412
"1482","L6a",5696.499,-6419.412
"1483","L6a",5677.616,-6409.489
"1484","L6a",5659.776,-6395.727
"1485","L6a",5642.888,-6378.438
"1486","L6a",5626.863,-6357.935
"1487","L6a",5611.61,-6334.532
"1488","L6a",5597.04,-6308.541
"1489","L6a",5583.062,-6280.275
"1490","L6a",5569.585,-6250.048
"1491","L6a",5556.52,-6218.173
"1492","L6a",5543.777,-6184.962
"1493","L6a",5531.264,-6150.729
"1494","L6a",5518.893,-6115.786
"1495","L6a",5506.573,-6080.447
"1496","L6a",5494.214,-6045.024
"1497","L6a",5481.725,-6009.832
"1498","L6a",5469.017,-5975.182
"1499","L6a",5455.999,-5941.387
"1500","L6a",5442.581,-5908.762
"1501","L6a",5428.672,-5877.618
"1502","L6a",5414.184,-5848.269
"1503","L6a",5399.025,-5821.027
"1504","L6a",5383.105,-5796.207
"1505","L6a",5366.334,-5774.121
"1506","L6a",5348.623,-5755.081
"1507","L6a",5329.88,-5739.401
"1508","L6a",5310.015,-5727.395
"1509","L6a",5288.939,-5719.374
"1510","L6a",5266.562,-5715.652
"1511","L6a",5242.792,-5716.543
"1512","L6a",5242.792,-5716.543
"1513","L6b",5242.792,-5716.543
"1514","L6b",5242.792,-5716.543
"1515","L6b",5265.133,-5715.81
"1516","L6b",5287.066,-5718.356
"1517","L6b",5308.648,-5723.903
"1518","L6b",5329.933,-5732.176
"1519","L6b",5350.979,-5742.899
"1520","L6b",5371.839,-5755.797
"1521","L6b",5392.571,-5770.593
"1522","L6b",5413.229,-5787.012
"1523","L6b",5433.87,-5804.777
"1524","L6b",5454.548,-5823.614
"1525","L6b",5475.321,-5843.247
"1526","L6b",5496.242,-5863.399
"1527","L6b",5517.369,-5883.794
"1528","L6b",5538.757,-5904.158
"1529","L6b",5560.46,-5924.214
"1530","L6b",5582.537,-5943.686
"1531","L6b",5605.04,-5962.299
"1532","L6b",5628.028,-5979.777
"1533","L6b",5651.554,-5995.843
"1534","L6b",5675.675,-6010.223
"1535","L6b",5700.447,-6022.64
"1536","L6b",5725.924,-6032.819
"1537","L6b",5752.164,-6040.484
"1538","L6b",5779.221,-6045.359
"1539","L6b",5807.152,-6047.168
"1540","L6b",5836.011,-6045.636
"1541","L6b",5865.855,-6040.486
"1542","L6b",5896.738,-6031.443
"1543","L6b",5928.718,-6018.231
"1544","L6b",5928.718,-6018.231
"1545","L6b",5947.196,-6010.357
"1546","L6b",5968.742,-6002.649
"1547","L6b",5993.197,-5995.016
"1548","L6b",6020.401,-5987.367
"1549","L6b",6050.193,-5979.613
"1550","L6b",6082.414,-5971.664
"1551","L6b",6116.903,-5963.429
"1552","L6b",6153.5,-5954.818
"1553","L6b",6192.045,-5945.742
"1554","L6b",6232.378,-5936.11
"1555","L6b",6274.339,-5925.831
"1556","L6b",6317.768,-5914.817
"1557","L6b",6362.504,-5902.976
"1558","L6b",6408.388,-5890.219
"1559","L6b",6455.26,-5876.456
"1560","L6b",6502.959,-5861.596
"1561","L6b",6551.325,-5845.549
"1562","L6b",6600.199,-5828.226
"1563","L6b",6649.419,-5809.536
